,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACoS) ,Total Return on Advertising Spend (RoAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
4811,2020-12-15,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,christmas stickers roll,EXACT,christmas sticker roll,8,1,0.125,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4812,2020-12-04,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,christmas stickers roll,EXACT,christmas stickers roll,31,1,0.032258064516129,0.37,0.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4813,2020-12-06,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,christmas labels for envelopes,PHRASE,christmas labels for envelopes personalized,3,2,0.666666666666667,0.545,1.09,10.79,0.101019462465246,9.89908256880734,1,1,0.5,1,0,10.79,0.0
4814,2020-12-01,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,christmas labels for envelopes,EXACT,christmas labels for envelopes,217,3,0.0138248847926267,0.486666666666667,1.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4815,2020-12-05,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,holiday envelope stickers,PHRASE,holiday envelope stickers funny,2,1,0.5,0.43,0.43,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4816,2020-11-30,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,holiday envelope stickers,EXACT,holiday envelope sticker,8,1,0.125,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4817,2020-12-06,Sticker | Christmas,USD,Sticker Christmas | Positive,Ad group 1,holiday envelope stickers,EXACT,holiday envelope stickers,62,2,0.032258064516129,0.595,1.19,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4818,2020-11-29,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,covid mask making supplies,3,2,0.666666666666667,0.66,1.32,9.99,0.132132132132132,7.56818181818182,1,1,0.5,1,0,9.99,0.0
4819,2020-12-16,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,face mask making supplies,8,2,0.25,1.345,2.69,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4820,2020-12-09,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies adjustable ear straps,45,3,0.0666666666666667,1.19,3.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4821,2020-12-13,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies cord locks,21,4,0.19047619047619,1.29,5.16,9.99,0.516516516516517,1.93604651162791,1,1,0.25,1,0,9.99,0.0
4822,2020-12-05,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies for covid 19,1,1,1.0,0.89,0.89,10.79,0.082483781278962,12.123595505618,1,1,1.0,1,0,10.79,0.0
4823,2020-12-16,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies kit,1,1,1.0,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4824,2020-12-10,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies made in the usa,3,1,0.333333333333333,0.74,0.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4825,2020-12-13,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,mask making supplies,PHRASE,mask making supplies mask bracket,1,1,1.0,0.65,0.65,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4826,2020-12-05,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,cord locks for mask,PHRASE,adjustable cord locks for masks,1,1,1.0,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4827,2020-12-02,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,cord locks for mask,PHRASE,elastic with cord locks for masks,2,1,0.5,0.72,0.72,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4828,2020-12-17,String | BlackWhite,USD,String BlackWhite | Positive,Ad group 1,face mask earloop adjuster,PHRASE,face mask earloop adjuster,10,1,0.1,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4829,2020-11-29,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa claus hat,PHRASE,santa claus hat with 4” white fur,2,1,0.5,0.88,0.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4830,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa claus hat,EXACT,santa claus hat,2,1,0.5,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4831,2020-12-19,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,2 pack santa hats adult,1,1,1.0,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4832,2020-11-29,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,adjustable santa hats for adults,1,1,1.0,0.87,0.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4833,2020-11-30,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,black santa hats for adults,22,2,0.0909090909090909,0.65,1.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4834,2020-11-30,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,blue santa hats for adults,7,1,0.142857142857143,1.0,1.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4835,2020-12-17,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,green santa hat for adults,3,1,0.333333333333333,0.26,0.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4836,2020-12-07,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,knit santa hat adult,6,1,0.166666666666667,0.31,0.31,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4837,2020-12-03,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,large santa hats adult,10,1,0.1,0.74,0.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4838,2020-11-30,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,longer santa hats adults 2ft long,2,1,0.5,0.68,0.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4839,2020-12-14,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,moving santa hats adult,2,1,0.5,0.27,0.27,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4840,2020-12-10,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,premium santa hats adult,2,1,0.5,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4841,2020-12-07,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,quality santa hat for adults,2,1,0.5,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4842,2020-12-07,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,real santa hats adult,2,1,0.5,0.49,0.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4843,2020-11-30,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,santa hat adult xl,4,1,0.25,0.96,0.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4844,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,santa hats adult large,4,1,0.25,0.13,0.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4845,2020-12-19,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,santa hats adult xl,4,1,0.25,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4846,2020-12-06,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,santa hats for adults extra large,4,1,0.25,0.69,0.69,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4847,2020-12-03,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,santa hats for adults in green,1,1,1.0,0.74,0.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4848,2020-12-02,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,satin santa hats adult,2,1,0.5,0.94,0.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4849,2020-12-01,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,waterproof santa hats for adults,2,1,0.5,0.93,0.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4850,2020-12-06,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,PHRASE,xl santa hats for adults,4,1,0.25,0.64,0.64,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4851,2020-12-07,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,EXACT,santa hat adult,36,1,0.0277777777777778,0.71,0.71,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4852,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,EXACT,santa hat adults,16,1,0.0625,0.24,0.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4853,2020-12-14,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,EXACT,santa hat for adults,58,1,0.0172413793103448,0.22,0.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4854,2020-12-01,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,EXACT,santa hats adult,301,5,0.0166112956810631,0.442,2.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4855,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat adult,EXACT,santa hats for adults,6,1,0.166666666666667,0.2,0.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4856,2020-12-11,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas santa hat,PHRASE,black christmas santa hat,4,1,0.25,0.16,0.16,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4857,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas santa hat,PHRASE,toddler christmas santa hat,250,3,0.012,0.286666666666667,0.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4858,2020-12-05,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,red santa hat,PHRASE,black and red santa hats for adults,1,1,1.0,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4859,2020-12-05,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,red santa hat,PHRASE,dark red santa hat,289,4,0.013840830449827,0.45,1.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4860,2020-12-05,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,red santa hat,PHRASE,mens red santa hat,2,1,0.5,0.33,0.33,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4861,2020-12-07,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,red santa hat,EXACT,red santa hat,8,1,0.125,0.73,0.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4862,2020-12-06,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,PHRASE,furry santa hat for women,2,1,0.5,0.67,0.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4863,2020-12-01,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,PHRASE,gold santa hats for women,1,1,1.0,0.67,0.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4864,2020-11-29,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,PHRASE,naughty santa hat for women,1,1,1.0,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4865,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,EXACT,santa hat for woman,19,1,0.0526315789473684,0.23,0.23,25.18,0.00913423351866561,109.478260869565,1,2,1.0,2,0,25.18,0.0
4866,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,EXACT,santa hat womens,35,1,0.0285714285714286,0.26,0.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4867,2020-12-04,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,santa hat for women,EXACT,santa hats for women,19,1,0.0526315789473684,0.48,0.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4868,2020-12-16,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,black christmas hats for adults,10,1,0.1,0.65,0.65,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4869,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,blue christmas hats for adults,10,1,0.1,0.47,0.47,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4870,2020-12-16,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,christmas hats adults 10 pack,4,1,0.25,0.73,0.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4871,2020-12-18,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,christmas hats adults extra large,2,1,0.5,0.54,0.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4872,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,christmas hats for adults blue,2,1,0.5,0.4,0.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4873,2020-12-14,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,dancing christmas hats for adults,14,2,0.142857142857143,0.615,1.23,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4874,2020-12-19,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,extra large christmas hat adult,1,1,1.0,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4875,2020-12-15,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,extra large christmas hats for adults,3,1,0.333333333333333,0.49,0.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4876,2020-12-14,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,green christmas hats adults,2,2,1.0,0.56,1.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4877,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,large christmas hats adults,10,2,0.2,0.53,1.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4878,2020-12-15,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,santa christmas hats for adults,18,1,0.0555555555555556,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4879,2020-12-16,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,PHRASE,xl christmas hats adults,4,1,0.25,0.58,0.58,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4880,2020-12-13,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,EXACT,christmas hat adult,1765,7,0.00396600566572238,0.467142857142857,3.27,13.99,0.2337383845604,4.2782874617737,1,1,0.142857142857143,1,0,13.99,0.0
4881,2020-12-17,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,EXACT,christmas hat for adults,218,1,0.00458715596330275,0.57,0.57,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4882,2020-12-09,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,EXACT,christmas hats adults,4701,27,0.00574345883854499,0.603703703703704,16.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4883,2020-12-10,Christmas | Hat,USD,Christmas Hat | Positive,Ad group 1,christmas hat adult,EXACT,christmas hats for adults,1042,14,0.0134357005758157,0.600714285714286,8.41,12.59,0.667990468625894,1.49702734839477,1,1,0.0714285714285714,1,0,12.59,0.0
4884,2020-12-01,Rings | White,USD,Rings White | Positive,Ad group 1,rubber wedding bands,PHRASE,double rubber wedding bands,1,1,1.0,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4885,2020-12-02,Rings | White,USD,Rings White | Positive,Ad group 1,rubber wedding bands,PHRASE,glitter rubber wedding band,1,1,1.0,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4886,2020-12-07,Rings | White,USD,Rings White | Positive,Ad group 1,rubber wedding bands,PHRASE,"rubber wedding band 10mm wide, 1.5mm thick",1,1,1.0,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4887,2020-11-30,Rings | Black,USD,Ring Black | Positive,Ad group 1,silicone rings for men,PHRASE,silicone rings mens 10.5,3,1,0.333333333333333,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4888,2020-12-04,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,3.2 inch succulent planter,2,1,0.5,0.7,0.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4889,2020-12-05,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,4 inch succulent planters,1,1,1.0,0.46,0.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4890,2020-11-30,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,4.5 inch succulent planter,3,1,0.333333333333333,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4891,2020-12-05,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,9 inch succulent planter,3,1,0.333333333333333,0.67,0.67,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4892,2020-12-06,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,9 pack succulent planter,1,1,1.0,0.85,0.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4893,2020-12-19,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,dino succulent planter,1,1,1.0,0.13,0.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4894,2020-12-01,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,live succulents in planter,2,1,0.5,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4895,2020-12-04,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,mini succulent planters,6,1,0.166666666666667,0.97,0.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4896,2020-12-14,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,nice succulent planter,1,1,1.0,0.39,0.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4897,2020-12-06,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,purple succulent planter,3,1,0.333333333333333,0.47,0.47,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4898,2020-11-30,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,succulent planter 6 inches,1,1,1.0,0.54,0.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4899,2020-11-29,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,succulent planter in the shape of scissors,1,1,1.0,0.38,0.38,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4900,2020-11-30,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,PHRASE,succulent planters with drip tray,1,1,1.0,0.3,0.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4901,2020-12-07,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,succulent planters,EXACT,succulents planter,4,1,0.25,0.27,0.27,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4902,2020-11-30,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,white succulent pots,PHRASE,white succulent pot tall,2,1,0.5,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4903,2020-11-29,Pot | 6pc,USD,Pot 6pc | Positive,Ad group 1,white succulent pots,EXACT,white succulent pots,2,1,0.5,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4904,2020-12-02,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,4 inch pots for plants,PHRASE,4 inch pots for plants with drainage and saucer,2,1,0.5,0.59,0.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4905,2020-11-30,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,4 inch pots for plants with drainage,EXACT,4 inch pots for plants with drainage,1,1,1.0,0.98,0.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4906,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,4 inch white pots for plants,EXACT,4 inch white pots for plants,3,1,0.333333333333333,0.92,0.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4907,2020-12-02,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,2.5 succulent pots,1,1,1.0,0.64,0.64,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4908,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,4 in succulent pots bulk,1,1,1.0,0.81,0.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4909,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,4 in succulent pots with drainage,1,1,1.0,0.48,0.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4910,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,4 inch ceramic succulent pots bamboo tray,1,1,1.0,0.73,0.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4911,2020-11-30,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,6 inch succulent pots,1,1,1.0,0.49,0.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4912,2020-11-30,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,6 succulent pots,2,1,0.5,0.83,0.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4913,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,ceramic succulent pots,1,1,1.0,0.26,0.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4914,2020-12-04,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,colorful succulents in pots,1,1,1.0,0.34,0.34,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4915,2020-12-04,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,ehwine 3.5 inch succulent pot 8 pack,1,1,1.0,0.76,0.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4916,2020-12-13,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,small succulent pot sets,1,1,1.0,0.15,0.15,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4917,2020-11-30,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,succulent pot set,1,1,1.0,0.99,0.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4918,2020-12-02,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,succulent pots 4 inch with drainage,2,1,0.5,0.74,0.74,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4919,2020-12-03,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,white plastic succulent pots,4,1,0.25,0.73,0.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4920,2020-11-30,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,white succulent pot tall,2,1,0.5,0.65,0.65,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4921,2020-12-02,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,PHRASE,yellow succulent pot,1,1,1.0,0.32,0.32,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4922,2020-12-02,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,succulent pots,EXACT,succulent pots,35,5,0.142857142857143,0.272,1.36,10.79,0.126042632066728,7.93382352941176,1,1,0.2,1,0,10.79,0.0
4923,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,white planters for indoor plants,PHRASE,"4"" white planters for indoor plants",2,1,0.5,0.84,0.84,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4924,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,white planters for indoor plants,PHRASE,small white planters for indoor plants,6,2,0.333333333333333,0.86,1.72,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4925,2020-11-29,Pot | 4pc,USD,Pot 4pc | Positive,Ad group 1,pots for succulent plants,PHRASE,4' mini pots for succulent plants 6 pack,2,1,0.5,0.75,0.75,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4926,2020-12-02,Pet | Corn Rope Stick,USD,Corn Rope Stick | Positive,Ad group 1,puppy teething chew toys,EXACT,puppy teething chew toys,1257,6,0.00477326968973747,1.67333333333333,10.04,16.19,0.620135886349598,1.61254980079681,1,1,0.166666666666667,1,0,16.19,0.0
4927,2020-12-18,Pet | Corn Rope Stick,USD,Corn Rope Stick | Positive,Ad group 1,puppy teething chew toys,PHRASE,puppy teething chew toys favor,2,1,0.5,1.48,1.48,16.19,0.0914144533662755,10.9391891891892,1,1,1.0,1,0,16.19,0.0
4928,2020-12-03,Pet | Corn Rope Stick,USD,Corn Rope Stick | Positive,Ad group 1,puppy teething chew toys,PHRASE,puppy teething chew toys freezable,2,1,0.5,1.19,1.19,16.19,0.0735021618282891,13.6050420168067,1,1,1.0,1,0,16.19,0.0
4929,2020-12-14,Pet | Corn Rope Stick,USD,Corn Rope Stick | Positive,Ad group 1,puppy teething chew toys,PHRASE,puppy teething chew toys large breed,3,1,0.333333333333333,1.4,1.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4930,2020-12-14,Pet | Corn Rope Stick,USD,Corn Rope Stick | Positive,Ad group 1,puppy teething chew toys,PHRASE,tiny puppy teething chew toys,1,1,1.0,1.46,1.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4931,2020-12-07,Toy | Balloon Macaroon,USD,Balloon Macaron | Test,Ad group 1,baby shower balloons,PHRASE,baby shower balloons for girl,1,1,1.0,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4932,2020-12-07,Toy | Balloon Macaroon,USD,Balloon Macaron | Test,Ad group 1,baby shower balloons,PHRASE,girl baby shower balloons,3,1,0.333333333333333,0.5,0.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
